127.0.0.1 - - [23/Jul/2019:01:24:57 +0000] "GET /swagger-ui-standalone-preset.js HTTP/1.1" 200 280846 "http://localhost:4000/swagger" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
127.0.0.1 - - [23/Jul/2019:01:24:57 +0000] "GET /swagger-ui-bundle.js HTTP/1.1" 200 1207386 "http://localhost:4000/swagger" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
127.0.0.1 - - [23/Jul/2019:01:24:58 +0000] "GET /favicon-32x32.png HTTP/1.1" 200 1141 "http://localhost:4000/swagger" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
127.0.0.1 - - [23/Jul/2019:01:25:02 +0000] "POST /api/documents HTTP/1.1" 200 1037 "http://localhost:4000/swagger" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
127.0.0.1 - - [23/Jul/2019:01:25:40 +0000] "GET /swagger HTTP/1.1" 200 8885 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
127.0.0.1 - - [23/Jul/2019:01:25:40 +0000] "GET /swagger-ui.css HTTP/1.1" 200 26383 "http://localhost:4000/swagger" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
127.0.0.1 - - [23/Jul/2019:01:25:40 +0000] "GET /swagger-ui-standalone-preset.js HTTP/1.1" 200 280846 "http://localhost:4000/swagger" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
127.0.0.1 - - [23/Jul/2019:01:25:40 +0000] "GET /swagger-ui-bundle.js HTTP/1.1" 200 1207386 "http://localhost:4000/swagger" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
127.0.0.1 - - [23/Jul/2019:01:25:41 +0000] "GET /favicon-32x32.png HTTP/1.1" 200 1141 "http://localhost:4000/swagger" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
127.0.0.1 - - [23/Jul/2019:01:25:44 +0000] "POST /api/documents HTTP/1.1" 200 1037 "http://localhost:4000/swagger" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
127.0.0.1 - - [23/Jul/2019:01:25:47 +0000] "GET /api/documents HTTP/1.1" 200 1048 "http://localhost:4000/swagger" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
127.0.0.1 - - [23/Jul/2019:01:25:55 +0000] "GET /api/documents/5d3662185c4a70040c185bfb HTTP/1.1" 200 1045 "http://localhost:4000/swagger" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
127.0.0.1 - - [23/Jul/2019:01:25:59 +0000] "GET /api/documents/5d3662185c4a70040c185bfb HTTP/1.1" 200 1045 "http://localhost:4000/swagger" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
::ffff:127.0.0.1 - - [23/Jul/2019:01:28:33 +0000] "POST /api/documents HTTP/1.1" 200 1019 "-" "node-superagent/3.8.3"
